order_id,customer_id,order_date,amount,category,is_return
TXN000760,C0183,2025-08-08,850.25,Face Care,0
TXN001654,C0423,2025-01-18,374.74,Body Care,0
TXN000143,C0034,2026-03-27,364.45,Body Care,0
TXN001787,C0463,2025-05-05,329.58,Body Care,0
TXN001767,C0459,2026-01-29,1809.59,Combos,0
TXN000455,C0113,2026-02-10,338.98,Hair Care,0
TXN001326,C0345,2025-01-17,209.79,Hair Care,0
TXN001148,C0285,2026-04-21,1375.4,Combos,0
TXN001214,C0309,2026-02-24,724.8,Hair Care,0
TXN000881,C0215,2026-01-01,304.87,Face Care,1
TXN000787,C0191,2024-09-30,804.8,Face Care,0
TXN000981,C0244,2025-01-01,463.83,Baby Care,0
TXN000367,C0097,2025-04-04,1855.61,Combos,0
TXN000947,C0237,2025-12-12,648.94,Baby Care,0
TXN000323,C0081,2026-03-30,405.0,Hair Care,0
TXN001589,C0408,2025-04-03,688.97,Hair Care,0
TXN000699,C0169,2025-11-15,199.73,Hair Care,0
TXN001056,C0265,2025-08-16,556.39,Body Care,0
TXN001757,C0457,2024-09-07,1700.18,Combos,0
TXN000014,C0004,2025-09-12,1224.53,Combos,0
TXN000415,C0104,2025-03-01,826.27,Face Care,0
TXN001763,C0459,2025-09-16,1315.88,Combos,0
TXN000427,C0108,2026-02-07,758.43,Combos,0
TXN001239,C0316,2025-11-26,536.0,Face Care,1
TXN000994,C0246,2025-02-11,1021.14,Combos,0
TXN001123,C0282,2026-04-01,1812.28,Combos,0
TXN000877,C0214,2025-08-28,365.92,Face Care,0
TXN000872,C0212,2025-08-04,351.12,Baby Care,0
TXN000549,C0140,2026-06-22,394.0,Hair Care,0
TXN001545,C0401,2025-04-18,285.88,Body Care,0
TXN001638,C0418,2026-02-15,1227.09,Baby Care,0
TXN001396,C0360,2025-11-05,662.57,Hair Care,0
TXN000137,C0031,2026-04-17,914.6,Body Care,0
TXN000089,C0022,2025-08-03,1730.39,Combos,0
TXN001146,C0285,2026-02-04,293.47,Face Care,0
TXN000687,C0168,2025-12-24,258.38,Hair Care,0
TXN000988,C0244,2025-09-29,891.79,Combos,1
TXN001435,C0371,2026-06-07,363.2,Body Care,0
TXN000959,C0240,2025-12-23,638.24,Body Care,0
TXN000194,C0046,2025-05-09,637.47,Hair Care,0
TXN000291,C0073,2025-07-08,486.31,Face Care,1
TXN001351,C0350,2025-04-15,601.4,Body Care,0
TXN001782,C0463,2024-10-21,310.35,Baby Care,0
TXN001745,C0452,2025-06-26,311.14,Face Care,0
TXN000327,C0084,2025-05-04,754.97,Combos,0
TXN000579,C0148,2025-07-24,1091.95,Combos,0
TXN000335,C0088,2025-12-09,753.62,Face Care,0
TXN001796,C0465,2025-03-10,800.47,Face Care,0
TXN001216,C0309,2026-05-09,662.61,Body Care,0
TXN001344,C0348,2024-11-27,980.71,Body Care,0
TXN001903,C0499,2025-11-25,620.82,Hair Care,0
TXN000507,C0127,2024-10-19,234.15,Hair Care,0
TXN000491,C0121,2025-04-15,627.84,Hair Care,0
TXN000747,C0180,2025-01-22,480.59,Baby Care,0
TXN000506,C0126,2024-11-15,1102.58,Baby Care,1
TXN001692,C0433,2025-08-11,687.78,Baby Care,0
TXN001118,C0281,2024-12-13,344.18,Body Care,0
TXN000308,C0077,2025-07-19,1788.91,Combos,0
TXN001446,C0375,2025-11-27,351.88,Hair Care,0
TXN000901,C0226,2025-01-19,412.77,Body Care,0
TXN000671,C0165,2025-10-12,370.52,Hair Care,0
TXN000865,C0209,2025-10-19,1231.81,Baby Care,1
TXN000713,C0172,2025-08-19,554.29,Face Care,0
TXN001205,C0307,2026-05-30,555.59,Face Care,0
TXN001761,C0458,2025-07-08,1222.8,Baby Care,0
TXN001105,C0274,2025-04-21,557.07,Face Care,1
TXN001319,C0344,2025-06-13,1227.03,Combos,1
TXN000731,C0177,2026-03-06,1104.0,Baby Care,0
TXN000524,C0131,2025-09-17,369.2,Body Care,0
TXN000389,C0099,2026-06-17,380.3,Face Care,0
TXN000768,C0184,2026-01-25,381.01,Body Care,0
TXN000425,C0106,2026-06-08,881.63,Body Care,0
TXN001099,C0272,2026-05-16,1854.41,Combos,1
TXN000682,C0168,2025-06-30,752.28,Body Care,0
TXN000058,C0015,2024-11-10,1542.44,Combos,0
TXN000658,C0162,2025-12-13,456.04,Hair Care,0
TXN001474,C0382,2026-04-28,792.38,Baby Care,1
TXN000086,C0021,2026-04-05,412.37,Baby Care,0
TXN000976,C0242,2025-07-29,666.32,Combos,0
TXN000135,C0031,2026-01-11,225.5,Hair Care,0
TXN000848,C0206,2025-10-05,824.26,Face Care,0
TXN000756,C0182,2025-04-30,285.46,Body Care,0
TXN000408,C0103,2026-06-18,674.58,Baby Care,1
TXN001360,C0352,2025-07-30,356.58,Face Care,0
TXN000414,C0104,2025-01-27,1061.57,Baby Care,0
TXN001068,C0266,2026-05-10,502.39,Hair Care,0
TXN001460,C0380,2025-09-04,1796.58,Combos,0
TXN001508,C0389,2025-11-23,1028.19,Baby Care,0
TXN001187,C0298,2026-05-23,1624.64,Combos,0
TXN000730,C0177,2026-01-23,1341.16,Combos,0
TXN000899,C0224,2025-05-12,841.74,Baby Care,0
TXN000790,C0191,2025-01-19,1020.15,Combos,1
TXN000963,C0241,2026-02-05,792.2,Face Care,0
TXN001170,C0292,2026-03-25,777.42,Hair Care,0
TXN001165,C0287,2026-01-14,330.31,Face Care,0
TXN000175,C0042,2025-02-24,1086.92,Combos,1
TXN001762,C0459,2025-08-18,1353.73,Combos,0
TXN000866,C0209,2025-11-12,706.25,Body Care,0
TXN001060,C0265,2026-01-22,1732.85,Combos,0
TXN000869,C0210,2025-05-08,361.51,Hair Care,0
TXN000798,C0194,2026-03-07,659.34,Body Care,0
TXN001057,C0265,2025-09-15,705.87,Combos,0
TXN000750,C0181,2025-04-16,593.67,Hair Care,0
TXN000219,C0051,2024-12-08,929.48,Baby Care,0
TXN001690,C0432,2025-11-22,1050.05,Combos,0
TXN000893,C0222,2025-07-09,205.19,Hair Care,0
TXN001597,C0411,2026-03-01,814.31,Baby Care,0
TXN001438,C0374,2025-04-17,648.1,Hair Care,0
TXN000991,C0245,2024-09-26,853.04,Face Care,0
TXN000419,C0105,2024-12-07,715.01,Hair Care,0
TXN001789,C0463,2025-07-02,643.05,Combos,0
TXN001630,C0418,2025-04-01,1254.67,Baby Care,0
TXN001145,C0285,2025-12-16,449.08,Baby Care,1
TXN001422,C0369,2025-02-23,1102.07,Baby Care,0
TXN001080,C0270,2025-11-21,780.93,Hair Care,0
TXN001242,C0316,2026-04-07,389.73,Face Care,0
TXN000830,C0201,2026-03-19,1185.16,Combos,0
TXN000211,C0049,2025-05-31,936.5,Body Care,0
TXN001853,C0483,2026-01-20,791.18,Face Care,0
TXN000948,C0237,2026-01-06,619.9,Hair Care,0
TXN000317,C0079,2025-08-10,579.37,Hair Care,0
TXN000077,C0017,2024-11-07,811.3,Body Care,1
TXN001246,C0317,2026-03-19,735.1,Hair Care,0
TXN000187,C0045,2025-10-05,409.41,Body Care,0
TXN001657,C0424,2025-08-04,635.21,Combos,0
TXN000538,C0137,2026-05-25,501.08,Hair Care,0
TXN001125,C0282,2026-06-02,1278.65,Baby Care,0
TXN000924,C0233,2025-10-15,624.87,Combos,0
TXN000998,C0248,2026-05-01,479.44,Body Care,0
TXN001858,C0484,2026-04-13,449.95,Hair Care,0
TXN001884,C0489,2025-07-16,675.57,Baby Care,0
TXN001651,C0423,2024-10-10,1410.61,Combos,1
TXN000782,C0189,2025-06-01,283.98,Hair Care,0
TXN000651,C0161,2025-10-03,936.52,Combos,0
TXN001058,C0265,2025-11-01,306.41,Body Care,0
TXN000826,C0201,2025-11-06,1271.37,Baby Care,0
TXN001633,C0418,2025-07-28,1015.0,Combos,0
TXN001778,C0460,2026-05-02,836.82,Body Care,0
TXN001310,C0340,2026-06-04,214.87,Hair Care,0
TXN001279,C0327,2025-08-28,275.33,Hair Care,0
TXN000087,C0021,2026-05-10,367.7,Face Care,0
TXN001776,C0460,2026-02-20,1773.99,Combos,1
TXN001686,C0432,2025-07-21,579.88,Face Care,0
TXN001036,C0257,2025-10-26,699.04,Hair Care,0
TXN000722,C0174,2025-08-27,609.91,Hair Care,0
TXN001875,C0487,2025-11-15,655.18,Body Care,0
TXN000939,C0235,2025-12-07,1702.89,Combos,0
TXN000636,C0160,2025-03-18,538.59,Face Care,0
TXN000978,C0242,2025-10-12,269.3,Face Care,0
TXN000445,C0111,2026-03-28,342.24,Body Care,0
TXN001323,C0344,2025-11-05,1259.04,Baby Care,0
TXN001055,C0264,2026-05-05,613.62,Body Care,0
TXN000563,C0143,2026-03-03,474.03,Baby Care,0
TXN000212,C0049,2025-07-07,908.74,Baby Care,0
TXN001341,C0347,2025-07-02,887.85,Combos,0
TXN001300,C0333,2025-09-23,354.1,Face Care,0
TXN001070,C0267,2025-03-22,697.69,Hair Care,0
TXN000392,C0100,2026-05-03,755.31,Face Care,0
TXN000677,C0167,2026-04-11,543.44,Body Care,0
TXN000438,C0110,2024-08-30,271.3,Hair Care,1
TXN001408,C0364,2025-01-19,495.75,Face Care,0
TXN000156,C0039,2024-10-31,522.4,Hair Care,0
TXN000697,C0169,2025-09-10,957.94,Combos,0
TXN001043,C0260,2026-03-16,407.18,Face Care,0
TXN000789,C0191,2024-12-22,528.12,Baby Care,0
TXN001724,C0444,2026-05-13,879.26,Baby Care,0
TXN000714,C0172,2025-09-18,1572.8,Combos,0
TXN000131,C0031,2025-08-31,331.44,Hair Care,0
TXN000496,C0121,2025-11-11,949.29,Baby Care,0
TXN000557,C0141,2025-11-08,539.92,Baby Care,0
TXN001652,C0423,2024-11-05,634.64,Body Care,0
TXN000578,C0148,2025-06-06,1116.37,Baby Care,0
TXN000126,C0031,2025-01-25,393.83,Hair Care,0
TXN000140,C0033,2026-02-02,339.53,Hair Care,1
TXN001720,C0442,2026-04-14,1078.49,Baby Care,0
TXN000523,C0131,2025-08-07,527.9,Baby Care,0
TXN001709,C0437,2026-06-01,664.3,Body Care,0
TXN000074,C0017,2024-07-16,667.09,Body Care,0
TXN001506,C0389,2025-08-23,750.12,Hair Care,0
TXN001492,C0388,2025-09-06,867.64,Combos,0
TXN001552,C0401,2025-12-29,539.07,Baby Care,0
TXN001309,C0340,2026-04-16,827.73,Face Care,0
TXN001182,C0296,2025-12-09,881.61,Body Care,0
TXN001729,C0449,2025-05-24,250.46,Hair Care,0
TXN001503,C0389,2025-04-24,209.85,Hair Care,0
TXN001073,C0268,2025-11-06,878.36,Body Care,0
TXN000444,C0111,2026-02-10,765.82,Face Care,0
TXN000100,C0024,2025-11-16,1134.01,Combos,0
TXN001108,C0276,2025-10-11,327.8,Hair Care,0
TXN000123,C0029,2025-10-27,1144.64,Combos,0
TXN001316,C0344,2025-02-10,291.0,Hair Care,0
TXN000912,C0229,2025-06-06,1297.4,Combos,0
TXN001727,C0447,2024-08-27,620.66,Body Care,0
TXN001466,C0380,2026-05-05,442.22,Body Care,0
TXN001087,C0271,2025-05-06,1548.25,Combos,0
TXN001612,C0413,2026-04-06,723.62,Face Care,0
TXN001831,C0478,2024-09-05,328.11,Face Care,0
TXN000974,C0242,2025-05-12,611.67,Face Care,0
TXN001894,C0495,2026-03-26,775.79,Baby Care,0
TXN000802,C0196,2024-10-01,553.49,Body Care,0
TXN000598,C0152,2026-03-30,467.09,Body Care,0
TXN000680,C0168,2025-04-21,251.64,Hair Care,0
TXN000222,C0051,2025-03-24,862.5,Face Care,0
TXN000159,C0040,2025-06-21,573.9,Hair Care,0
TXN000002,C0001,2025-08-18,355.2,Face Care,1
TXN001338,C0346,2025-04-07,875.97,Body Care,0
TXN000103,C0025,2025-01-07,754.97,Combos,0
TXN000767,C0184,2025-12-15,425.85,Hair Care,0
TXN000441,C0111,2025-11-10,478.6,Face Care,0
TXN001155,C0286,2025-10-07,936.17,Baby Care,0
TXN001807,C0469,2026-05-04,391.02,Baby Care,0
TXN001564,C0403,2026-01-31,1283.68,Baby Care,0
TXN000757,C0182,2025-05-30,698.48,Face Care,0
TXN001274,C0326,2024-11-22,675.74,Baby Care,0
TXN000536,C0137,2026-03-06,1272.7,Baby Care,0
TXN000299,C0075,2025-11-25,1498.33,Combos,0
TXN000385,C0098,2026-06-09,1234.63,Combos,0
TXN000233,C0055,2025-06-19,642.69,Face Care,1
TXN001816,C0475,2026-01-04,,Body Care,0
TXN001465,C0380,2026-04-01,1148.57,Baby Care,1
TXN001164,C0287,2025-12-14,1554.51,Combos,0
TXN000574,C0147,2025-09-27,1262.44,Combos,1
TXN000859,C0207,2025-12-31,688.04,Hair Care,0
TXN000759,C0183,2025-07-18,390.23,Body Care,0
TXN001152,C0286,2025-06-02,,Combos,0
TXN001814,C0473,2025-01-04,1461.5,Combos,0
TXN000273,C0068,2025-05-29,300.09,Face Care,0
TXN001228,C0314,2025-05-25,337.65,Hair Care,0
TXN000891,C0221,2024-10-27,906.91,Body Care,0
TXN000586,C0148,2026-04-26,456.94,Hair Care,0
TXN001243,C0316,2026-05-09,619.73,Combos,0
TXN001743,C0452,2025-04-15,365.73,Hair Care,1
TXN001387,C0360,2024-12-18,731.23,Face Care,0
TXN001311,C0341,2026-06-14,1173.56,Baby Care,0
TXN000688,C0168,2026-01-23,478.17,Face Care,0
TXN000018,C0004,2026-02-12,370.88,Hair Care,0
TXN001732,C0449,2025-08-16,1191.94,Combos,1
TXN000424,C0106,2026-05-10,691.59,Body Care,0
TXN001429,C0370,2025-06-24,541.28,Baby Care,0
TXN000176,C0042,2025-04-10,288.78,Body Care,0
TXN001307,C0340,2026-01-14,772.45,Baby Care,0
TXN001516,C0393,2025-08-26,1363.1,Combos,1
TXN001483,C0384,2026-06-14,284.17,Body Care,0
TXN001022,C0256,2025-01-19,1122.89,Baby Care,0
TXN000831,C0201,2026-04-26,316.18,Baby Care,0
TXN001240,C0316,2026-01-06,340.88,Body Care,0
TXN001107,C0275,2026-04-06,309.2,Hair Care,0
TXN001416,C0367,2026-03-27,838.01,Combos,0
TXN000341,C0090,2025-07-17,809.21,Baby Care,0
TXN001044,C0260,2026-05-02,1025.52,Combos,0
TXN001618,C0417,2025-06-20,350.2,Body Care,0
TXN000047,C0011,2024-07-17,826.28,Body Care,0
TXN000781,C0189,2025-05-06,741.62,Baby Care,0
TXN001181,C0295,2025-09-04,659.76,Body Care,0
TXN001384,C0358,2025-08-22,517.03,Baby Care,0
TXN000925,C0233,2025-11-22,728.38,Face Care,0
TXN000867,C0209,2025-12-09,361.81,Face Care,0
TXN000436,C0109,2026-04-12,213.87,Hair Care,0
TXN001542,C0400,2025-09-06,1146.61,Baby Care,0
TXN000420,C0105,2025-01-04,618.44,Baby Care,0
TXN001813,C0472,2024-10-29,710.49,Face Care,0
TXN001113,C0279,2026-04-13,883.35,Baby Care,0
TXN001584,C0406,2025-02-17,275.54,Hair Care,0
TXN000519,C0130,2026-05-13,1263.76,Baby Care,0
TXN001674,C0428,2025-06-09,362.89,Baby Care,0
TXN000795,C0193,2025-05-16,982.02,Body Care,0
TXN000260,C0065,2026-04-07,439.47,Face Care,0
TXN000550,C0141,2025-01-22,727.66,Hair Care,1
TXN001031,C0257,2025-04-02,581.92,Hair Care,0
TXN000599,C0152,2026-05-09,684.1,Baby Care,0
TXN001061,C0265,2026-02-24,882.95,Face Care,0
TXN001385,C0358,2025-10-11,500.69,Face Care,0
TXN001475,C0382,2026-06-09,898.5,Body Care,0
TXN000101,C0024,2025-12-30,708.49,Face Care,0
TXN001802,C0468,2024-12-22,728.6,Combos,0
TXN001683,C0431,2026-05-01,566.89,Hair Care,0
TXN000056,C0014,2025-09-16,1067.9,Baby Care,0
TXN000311,C0078,2024-08-28,420.21,Hair Care,0
TXN001691,C0433,2025-07-02,931.79,Body Care,0
TXN001626,C0417,2026-04-04,780.67,Hair Care,0
TXN001862,C0485,2026-04-02,1101.71,Baby Care,0
TXN000138,C0032,2025-12-09,771.28,Body Care,0
TXN000232,C0055,2025-05-11,1540.01,Combos,0
TXN001850,C0482,2026-03-12,696.2,Body Care,1
TXN000411,C0104,2024-10-26,427.2,Baby Care,0
TXN000874,C0213,2026-06-29,489.84,Body Care,0
TXN001066,C0266,2026-02-22,1635.47,Combos,0
TXN001655,C0423,2025-02-15,1264.24,Combos,0
TXN001606,C0412,2025-02-26,820.02,Baby Care,0
TXN001768,C0459,2026-03-16,709.82,Baby Care,0
TXN001739,C0449,2026-05-02,687.93,Face Care,0
TXN000288,C0073,2025-03-27,1306.98,Combos,0
TXN001375,C0357,2024-10-28,1695.06,Combos,1
TXN000450,C0113,2025-08-10,945.95,Body Care,0
TXN001291,C0329,2026-04-04,891.72,Combos,0
TXN001909,C0500,2025-04-12,778.44,Face Care,0
TXN000404,C0101,2026-05-15,520.69,Hair Care,0
TXN000810,C0196,2025-07-28,1427.01,Combos,0
TXN000025,C0008,2025-11-20,914.44,Baby Care,0
TXN000912,C0229,2025-06-06,1297.4,Combos,0
TXN001835,C0480,2024-10-11,947.37,Combos,0
TXN001887,C0490,2025-10-22,1025.96,Baby Care,0
TXN000820,C0198,2025-10-22,308.31,Body Care,0
TXN001000,C0249,2025-06-28,411.13,Baby Care,0
TXN000809,C0196,2025-06-10,607.77,Baby Care,1
TXN001470,C0382,2025-11-09,1132.33,Baby Care,0
TXN000132,C0031,2025-09-26,310.7,Baby Care,0
TXN000649,C0161,2025-07-01,300.31,Face Care,0
TXN000553,C0141,2025-05-25,366.31,Hair Care,0
TXN001441,C0375,2025-05-07,675.96,Baby Care,0
TXN001431,C0370,2025-09-17,800.23,Baby Care,0
TXN001901,C0497,2025-12-16,1004.04,Combos,1
TXN000115,C0027,2025-10-21,399.69,Body Care,0
TXN001421,C0369,2025-01-23,602.51,Hair Care,0
TXN000320,C0079,2025-11-27,372.32,Body Care,0
TXN001498,C0389,2024-11-16,246.32,Hair Care,0
TXN001322,C0344,2025-09-24,1824.58,Combos,0
TXN000911,C0229,2025-05-04,316.59,Face Care,0
TXN000396,C0101,2025-06-25,644.65,Face Care,0
TXN000498,C0123,2025-10-15,763.81,Combos,0
TXN001586,C0406,2025-04-24,1646.26,Combos,0
TXN000295,C0074,2026-01-21,242.65,Hair Care,0
TXN001723,C0443,2026-04-14,574.99,Baby Care,0
TXN001394,C0360,2025-08-20,1690.1,Combos,0
TXN001138,C0285,2025-03-30,599.2,Baby Care,0
TXN000928,C0233,2026-02-26,461.31,Face Care,0
TXN001845,C0481,2026-03-19,529.36,Hair Care,0
TXN000192,C0045,2026-04-13,683.63,Face Care,0
TXN000275,C0068,2025-07-29,620.81,Body Care,0
TXN001085,C0270,2026-05-29,703.11,Hair Care,0
TXN001252,C0318,2026-06-16,767.27,Face Care,0
TXN001331,C0346,2024-07-19,378.08,Body Care,0
TXN000472,C0118,2025-03-09,1470.54,Combos,0
TXN000417,C0104,2025-05-12,1242.31,Combos,0
TXN000050,C0011,2024-11-18,557.44,Face Care,0
TXN000940,C0236,2025-06-01,1218.93,Combos,0
TXN000107,C0025,2025-11-18,470.88,Face Care,0
TXN001343,C0347,2025-09-04,698.97,Baby Care,0
TXN001430,C0370,2025-08-10,341.03,Baby Care,0
TXN000597,C0152,2026-02-18,809.5,Baby Care,0
TXN001065,C0266,2026-01-15,1011.09,Combos,0
TXN001770,C0460,2025-06-29,1429.59,Combos,0
TXN000239,C0057,2025-12-21,878.28,Baby Care,0
TXN000766,C0184,2025-11-17,570.35,Face Care,0
TXN000281,C0071,2025-03-23,749.46,Body Care,0
TXN001865,C0486,2024-09-11,641.01,Baby Care,0
TXN001758,C0457,2024-10-09,420.84,Hair Care,0
TXN000950,C0238,2025-01-28,402.11,Body Care,0
TXN001162,C0286,2026-05-15,266.65,Body Care,0
TXN001481,C0384,2026-03-31,457.62,Face Care,0
TXN001010,C0254,2026-01-01,314.99,Face Care,0
TXN000707,C0171,2026-04-24,1016.85,Baby Care,1
TXN000588,C0150,2025-12-13,522.96,Hair Care,0
TXN000013,C0004,2025-08-13,563.47,Body Care,0
TXN001432,C0371,2025-08-11,880.08,Face Care,0
TXN001495,C0388,2025-12-28,614.54,Body Care,0
TXN001369,C0355,2025-12-24,574.81,Baby Care,0
TXN001433,C0371,2025-09-08,1309.82,Combos,0
TXN001751,C0455,2025-02-23,843.79,Body Care,0
TXN001413,C0367,2025-12-23,825.01,Combos,0
TXN001756,C0456,2025-06-23,466.5,Face Care,0
TXN001127,C0284,2024-11-20,287.82,Hair Care,0
TXN000946,C0237,2025-10-26,683.67,Body Care,0
TXN001011,C0254,2026-02-08,389.99,Body Care,0
TXN001829,C0477,2026-02-01,655.12,Body Care,0
TXN000600,C0152,2026-06-20,787.05,Combos,0
TXN000402,C0101,2026-02-21,948.3,Body Care,0
TXN001613,C0413,2026-05-14,226.35,Hair Care,0
TXN000302,C0076,2026-04-10,433.32,Face Care,0
TXN000382,C0098,2026-02-26,277.4,Hair Care,1
TXN000009,C0004,2025-03-04,797.87,Baby Care,0
TXN001846,C0481,2026-05-04,1803.24,Combos,0
TXN000761,C0183,2025-09-01,948.32,Body Care,0
TXN001346,C0348,2025-02-01,476.82,Hair Care,0
TXN001603,C0412,2024-11-03,1830.13,Combos,0
TXN001780,C0461,2026-05-26,432.16,Hair Care,0
TXN000896,C0222,2025-11-02,437.36,Hair Care,0
TXN000617,C0158,2025-12-22,288.93,Body Care,0
TXN000226,C0055,2024-09-20,740.41,Combos,0
TXN001179,C0294,2026-05-07,993.3,Combos,0
TXN000269,C0068,2025-01-20,879.69,Face Care,0
TXN000150,C0036,2026-05-08,458.38,Body Care,0
TXN000284,C0072,2024-12-11,1041.18,Combos,0
TXN001889,C0492,2026-04-22,740.09,Baby Care,0
TXN000552,C0141,2025-04-19,971.59,Combos,0
TXN001797,C0465,2025-04-05,516.78,Hair Care,0
TXN001403,C0362,2025-12-19,488.11,Face Care,0
TXN000528,C0134,2024-09-11,,Combos,0
TXN000442,C0111,2025-12-09,263.24,Body Care,0
TXN001593,C0409,2026-05-27,1442.61,Combos,0
TXN001197,C0304,2025-05-28,858.93,Face Care,0
TXN000903,C0227,2025-05-06,586.45,Hair Care,0
TXN001258,C0321,2025-12-28,457.79,Baby Care,0
TXN000805,C0196,2025-01-04,548.25,Face Care,0
TXN001439,C0374,2025-05-23,387.39,Body Care,0
TXN000655,C0162,2025-08-18,255.32,Face Care,0
TXN001515,C0393,2025-07-13,669.54,Face Care,0
TXN000474,C0119,2024-12-05,627.03,Hair Care,0
TXN001224,C0313,2025-10-31,392.25,Face Care,1
TXN000368,C0097,2025-05-09,302.53,Hair Care,0
TXN001009,C0253,2026-04-17,707.59,Baby Care,0
TXN001457,C0379,2026-05-09,836.45,Combos,0
TXN000856,C0207,2025-09-29,577.62,Body Care,0
TXN001794,C0463,2026-01-15,699.37,Body Care,1
TXN000917,C0230,2026-04-25,636.27,Face Care,0
TXN001538,C0400,2025-04-08,1030.92,Baby Care,0
TXN000259,C0065,2025-09-18,863.47,Face Care,0
TXN001569,C0404,2025-05-19,351.36,Baby Care,0
TXN000864,C0208,2025-08-13,579.73,Body Care,0
TXN001775,C0460,2026-01-11,861.94,Face Care,0
TXN000112,C0027,2025-07-07,642.21,Body Care,0
TXN001377,C0357,2025-01-08,437.54,Face Care,0
TXN001677,C0428,2025-10-21,459.79,Face Care,0
TXN000293,C0074,2025-11-19,754.24,Face Care,0
TXN000225,C0054,2025-09-16,1196.49,Baby Care,0
TXN001759,C0457,2024-10-30,1789.96,Combos,0
TXN000684,C0168,2025-09-18,986.48,Body Care,0
TXN001094,C0272,2025-11-04,232.65,Hair Care,0
TXN000785,C0190,2025-04-15,691.63,Hair Care,0
TXN000670,C0164,2026-06-22,296.37,Face Care,0
TXN000858,C0207,2025-12-01,1631.12,Combos,0
TXN001163,C0286,2026-06-25,473.97,Hair Care,1
TXN000266,C0067,2026-01-01,610.05,Face Care,0
TXN001185,C0298,2026-03-17,527.02,Hair Care,0
TXN000847,C0206,2025-08-30,249.79,Hair Care,0
TXN000012,C0004,2025-07-06,754.63,Hair Care,0
TXN000645,C0161,2025-02-11,388.08,Hair Care,0
TXN000283,C0072,2024-10-29,355.66,Hair Care,0
TXN001281,C0328,2025-03-28,443.0,Face Care,0
TXN000834,C0202,2025-12-17,1356.43,Combos,0
TXN000629,C0159,2025-11-23,781.49,Hair Care,0
TXN000045,C0010,2025-08-22,861.23,Combos,0
TXN000247,C0059,2025-08-17,949.19,Baby Care,0
TXN001701,C0435,2025-10-01,661.39,Hair Care,1
TXN000753,C0182,2024-12-18,964.11,Combos,0
TXN001451,C0376,2025-09-19,870.78,Face Care,0
TXN000590,C0150,2026-03-13,835.19,Body Care,0
TXN001184,C0298,2026-02-05,747.17,Face Care,0
TXN001643,C0420,2024-08-13,1005.13,Combos,0
TXN001668,C0426,2025-01-03,258.95,Body Care,0
TXN000571,C0144,2026-01-29,1471.91,Combos,0
TXN000338,C0089,2026-03-11,701.19,Baby Care,0
TXN000328,C0085,2025-07-29,698.25,Body Care,0
TXN000873,C0213,2026-05-20,1200.34,Combos,0
TXN001206,C0307,2026-06-20,479.77,Hair Care,0
TXN000602,C0153,2025-09-29,695.78,Combos,0
TXN001048,C0262,2025-10-12,613.12,Hair Care,0
TXN000904,C0227,2025-06-04,224.65,Hair Care,0
TXN001084,C0270,2026-04-10,398.7,Baby Care,0
TXN000533,C0134,2025-09-24,1151.74,Baby Care,0
TXN000842,C0204,2025-07-19,405.64,Baby Care,0
TXN000962,C0241,2026-01-06,1647.06,Combos,0
TXN001257,C0320,2025-10-07,586.67,Body Care,0
TXN000791,C0191,2025-02-20,379.89,Body Care,0
TXN001539,C0400,2025-05-28,993.4,Baby Care,0
TXN001906,C0499,2026-03-22,402.28,Baby Care,0
TXN000644,C0161,2025-01-06,299.91,Hair Care,1
TXN000804,C0196,2024-11-28,1879.62,Combos,0
